step,mean_deliveries,zero_delivery_rate,layout_train_coverage3,partners,pg_loss,value_loss,entropy,elapsed_s
563200,0.1,0.9,13,5,-0.010716590215452015,2.5286709517240524,1.5052314177155495,2419.8237595558167
565248,0.05,0.95,13,5,-0.00385503051802516,11.355445504188538,1.5345004051923752,2428.371807575226
567296,0.05,0.95,13,5,-0.014919157867552713,2.961888939142227,1.5017269179224968,2436.2546660900116
569344,0.1,0.9,13,5,0.0014083015266805887,31.972382426261902,1.5287277176976204,2444.4808535575867
571392,0.1,0.9,13,5,-0.016017785063013434,1.9633478447794914,1.5233783200383186,2451.922931432724
573440,0.05,0.95,13,5,-0.0030704771052114666,21.211703956127167,1.4741766676306725,2459.0341799259186
575488,0.05,0.95,13,5,-0.016555374080780894,2.988388456404209,1.3932868093252182,2466.631794691086
577536,0.05,0.95,13,5,-0.0019216079963371158,16.399202823638916,1.3524695336818695,2474.172128677368
579584,0.05,0.95,13,5,-0.011035524366889149,3.354795426130295,1.4343647584319115,2481.2562057971954
581632,0.2,0.9,13,5,-0.0014505436120089144,12.894454926252365,1.4311114400625229,2488.6656363010406
583680,0.15,0.95,13,5,-0.0062623643898405135,6.2785080671310425,1.396715298295021,2495.3356897830963
585728,0.45,0.8,13,5,-0.0003012306406162679,49.16325914859772,1.3427576497197151,2502.5436713695526
587776,0.45,0.8,13,5,-0.007909611624199897,14.76939982175827,1.465165801346302,2510.2408785820007
589824,0.25,0.85,13,5,-0.007930214167572558,3.919520318508148,1.3979323655366898,2518.297553539276
591872,0.2,0.9,13,5,-0.002775936503894627,12.943037569522858,1.433201625943184,2526.4959845542908
593920,0.05,0.95,13,5,-0.012654755351832137,2.226198047399521,1.4078347012400627,2534.0761137008667
595968,0.3,0.9,13,5,0.011006777407601476,77.54983448982239,1.4958559349179268,2540.8173656463623
598016,0.3,0.9,13,5,-0.00551107432693243,19.228333055973053,1.4411789923906326,2548.3095619678497
600064,0.05,0.95,13,5,-0.007401593786198646,3.9388308227062225,1.4579734429717064,2556.238873243332
602112,0.0,1.0,13,5,-0.0023199477000162005,4.53104954957962,1.5023090988397598,2721.2423133850098
604160,0.05,0.95,13,5,-0.0024812337942421436,48.57789611816406,1.421587035059929,2729.5377399921417
606208,0.05,0.95,13,5,-0.012540037394501269,5.28153632581234,1.5334249213337898,2736.543618440628
608256,0.05,0.95,13,5,-0.009489963762462139,5.815826088190079,1.4734003469347954,2744.6082520484924
610304,0.0,1.0,13,5,-0.007631381158716977,2.7288016378879547,1.4543083161115646,2752.436539411545
612352,0.05,0.95,13,5,-0.005103579547721893,14.18331128358841,1.4999330788850784,2759.6918065547943
614400,0.05,0.95,13,5,-0.003213933377992362,6.017775192856789,1.4771316275000572,2767.5542216300964
616448,0.05,0.95,13,5,-0.009111123159527779,2.301909476518631,1.4427212253212929,2775.278540611267
618496,0.0,1.0,13,5,-0.011638445255812258,1.131293624639511,1.5231000632047653,2782.842079639435
620544,0.1,0.9,13,5,-0.0006115607102401555,28.2353253364563,1.4520328044891357,2791.0022146701813
622592,0.15,0.85,13,5,-0.004430302185937762,8.533955052495003,1.5233350694179535,2798.787586212158
624640,0.15,0.85,13,5,-0.004490840859944001,8.529755294322968,1.3260075822472572,2806.499762773514
626688,0.2,0.8,13,5,-0.002852436911780387,20.000865817070007,1.5374304875731468,2813.9114575386047
628736,0.15,0.85,13,5,-0.004068425827426836,7.749524176120758,1.4108917713165283,2822.2191095352173
630784,0.1,0.95,13,5,0.0005693793063983321,10.727294713258743,1.5169445648789406,2830.29754114151
632832,0.3,0.8,13,5,-0.0025514678563922644,42.65086901187897,1.459970012307167,2838.469975233078
634880,0.25,0.8,13,5,-0.004760462645208463,4.417646273970604,1.5659257546067238,2846.4698214530945
636928,0.25,0.8,13,5,-0.004979684192221612,18.93162304162979,1.5193649008870125,2853.646316051483
638976,0.2,0.85,13,5,-0.004092348623089492,5.296343430876732,1.5191113576292992,2861.083470582962
641024,0.0,1.0,13,5,-0.007449737342540175,2.827472038567066,1.5553567856550217,2868.4907636642456
643072,0.0,1.0,13,5,-0.0071415273123420775,2.6286983639001846,1.5098588466644287,2874.9376616477966
645120,0.0,1.0,13,5,-0.0034641071688383818,3.5968261659145355,1.4796654880046844,2883.017538547516
647168,0.0,1.0,13,5,-0.014258934505051002,1.6739939004182816,1.5250675082206726,2890.0967061519623
649216,0.0,1.0,13,5,-0.0074555358733050525,2.1149350702762604,1.4778368324041367,2896.953335046768
651264,0.1,0.9,13,5,-0.002468132530339062,22.912036538124084,1.4049477353692055,2904.30393409729
653312,0.1,0.9,13,5,-0.005070617713499814,3.240547075867653,1.3849742114543915,2911.4705197811127
655360,0.25,0.85,13,5,0.0013600841048173606,23.530811667442322,1.343000814318657,2917.8304884433746
657408,0.3,0.8,13,5,-0.005784828448668122,15.32619559764862,1.4333075061440468,2925.0930314064026
659456,0.45,0.75,13,5,-0.0014647844363935292,55.88612198829651,1.3025470674037933,2932.3957211971283
661504,0.2,0.9,13,5,-0.004036981612443924,4.995865374803543,1.5024424344301224,2940.1874384880066
663552,0.2,0.9,13,5,-0.0022630561143159866,40.70213794708252,1.408919557929039,2947.1675333976746
665600,0.25,0.85,13,5,-0.006246733013540506,7.191471338272095,1.529561996459961,2954.45082116127
667648,0.35,0.8,13,5,-0.003428528638323769,20.70570284128189,1.4917669743299484,2961.6533517837524
669696,0.1,0.95,13,5,-0.004192027903627604,10.106165915727615,1.3956068307161331,2968.8084392547607
671744,0.15,0.9,13,5,-0.005593833397142589,13.940685451030731,1.4389526769518852,2976.513819694519
673792,0.15,0.9,13,5,-0.002186616533435881,14.19625073671341,1.3639647737145424,2983.752296924591
675840,0.15,0.9,13,5,-0.01055368420202285,1.6538537442684174,1.4483722299337387,2990.667170524597
677888,0.6,0.7,13,5,-0.0013901079073548317,66.23727750778198,1.266578420996666,2998.373261451721
679936,0.55,0.7,13,5,-0.0022052016865927726,10.131749749183655,1.4916076138615608,3005.884121656418
681984,0.35,0.85,13,5,-0.0027347651193849742,37.560248374938965,1.476318597793579,3013.14892745018
684032,0.3,0.9,13,5,-0.0042199912131763995,23.708473920822144,1.498924382030964,3020.7564735412598
686080,0.05,0.95,13,5,-0.002986674604471773,7.339186728000641,1.4771024212241173,3027.7754344940186
688128,0.1,0.9,13,5,-0.0048403877299278975,8.886879995465279,1.4865107908844948,3035.8705825805664
690176,0.05,0.95,13,5,-0.0033876791421789676,9.350724548101425,1.5090660527348518,3043.1104753017426
692224,0.2,0.8,13,5,-0.005633110529743135,35.5850625038147,1.361361674964428,3050.669817209244
694272,0.25,0.75,13,5,-0.003930959792342037,26.197290122509003,1.4272027611732483,3058.359616756439
696320,0.3,0.8,13,5,-0.0020630453946068883,13.841085731983185,1.414254643023014,3065.947011947632
698368,0.25,0.85,13,5,-0.0033395119826309383,18.486586928367615,1.460999272763729,3073.348336458206
700416,0.2,0.9,13,5,-0.0021733297035098076,11.226515978574753,1.525260716676712,3080.4710228443146
702464,0.0,1.0,13,5,-0.01048662030370906,2.1785921454429626,1.546276517212391,3089.1501412391663
704512,0.05,0.95,13,5,-0.007537814322859049,9.937068298459053,1.476332850754261,3097.4202075004578
706560,0.15,0.9,13,5,-0.0015204546507447958,17.121778428554535,1.4266434460878372,3105.2177674770355
708608,0.3,0.8,13,5,-0.0019611975294537842,37.146159410476685,1.4583131074905396,3113.1147022247314
710656,0.15,0.9,13,5,-0.0001898561604321003,31.614185214042664,1.4994897320866585,3120.4956011772156
712704,0.15,0.9,13,5,-0.011315355688566342,2.4938343316316605,1.5005991235375404,3128.164354324341
714752,0.0,1.0,13,5,-0.010315887746401131,2.328181467950344,1.474032610654831,3136.0174548625946
716800,0.0,1.0,13,5,-0.0037524935323745012,6.302188828587532,1.557521790266037,3143.81915974617
718848,0.05,0.95,13,5,-0.003251550253480673,14.931991875171661,1.5130413100123405,3151.372526407242
720896,0.15,0.85,13,5,-0.005353636166546494,11.361759215593338,1.4671922400593758,3158.8714373111725
722944,0.35,0.7,13,5,-0.0010323472088202834,37.332277059555054,1.4713009521365166,3167.124796628952
724992,0.3,0.75,13,5,-0.00979487004224211,6.771777793765068,1.553083397448063,3175.488500595093
727040,0.05,0.95,13,5,-0.0060071166371926665,6.954933688044548,1.5566260442137718,3183.3883526325226
729088,0.0,1.0,13,5,-0.012487067491747439,3.4984651654958725,1.5128764808177948,3191.6434819698334
731136,0.1,0.9,13,5,-0.00261871941620484,15.683510035276413,1.5743710920214653,3199.35825920105
733184,0.1,0.9,13,5,-0.0172964574303478,1.554996132850647,1.5274397507309914,3206.4774475097656
735232,0.05,0.95,13,5,0.0061729998560622334,9.524044275283813,1.4743168205022812,3213.541440486908
737280,0.05,0.95,13,5,-0.004665624175686389,9.684886068105698,1.4914076924324036,3221.0226666927338
739328,0.05,0.95,13,5,-0.0016394180129282176,23.84264373779297,1.4545197635889053,3229.026574611664
741376,0.1,0.9,13,5,-0.004738143528811634,12.990601122379303,1.4716954603791237,3236.1156232357025
743424,0.05,0.95,13,5,-0.0030871900962665677,10.966972947120667,1.4538078308105469,3243.8504197597504
745472,0.05,0.95,13,5,-0.005620885698590428,4.136526092886925,1.3825089260935783,3251.2531504631042
747520,0.05,0.95,13,5,-0.00469503688509576,17.175159513950348,1.3014051616191864,3259.2188305854797
749568,0.1,0.9,13,5,-0.003369296988239512,17.72975927591324,1.4510417580604553,3267.063199043274
751616,0.05,0.95,13,5,-0.008628514013253152,4.120948851108551,1.4986568242311478,3275.050967693329
753664,0.05,0.95,13,5,-0.002853994839824736,18.743273973464966,1.378442406654358,3282.5608570575714
755712,0.15,0.9,13,5,-0.0037813089438714087,14.354390174150467,1.4033550024032593,3288.970887899399
757760,0.3,0.8,13,5,-0.005043936485890299,41.5994428396225,1.4844775274395943,3295.928051710129
759808,0.2,0.85,13,5,-0.006985054584220052,6.038177311420441,1.5085972771048546,3303.724349498749
761856,0.15,0.85,13,5,-0.002671982394531369,19.875728607177734,1.3651438057422638,3311.0697627067566
763904,0.15,0.85,13,5,-0.0036246801319066435,16.413106620311737,1.4403022080659866,3318.85293841362
765952,0.2,0.8,13,5,-0.0028711955528706312,24.552411675453186,1.4012945890426636,3326.7612521648407
768000,0.2,0.8,13,5,-0.006949326139874756,8.971361964941025,1.3943334743380547,3334.6628024578094
770048,0.15,0.85,13,5,-0.00627522321883589,8.809640288352966,1.3592809811234474,3341.002044439316
772096,0.1,0.9,13,5,-0.0073052377556450665,16.14696243405342,1.3837634474039078,3347.741359472275
774144,0.15,0.85,13,5,-0.0018472051015123725,17.877775371074677,1.4185164049267769,3355.912733078003
776192,0.05,0.95,13,5,-0.004225600743666291,10.044206589460373,1.3769363909959793,3364.1661484241486
778240,0.0,1.0,13,5,-0.0026937471120618284,9.859841614961624,1.3903272673487663,3372.0149731636047
780288,0.0,1.0,13,5,-0.007543132291175425,10.300428032875061,1.407081350684166,3379.441382408142
782336,0.0,1.0,13,5,-0.01115654461318627,2.193348415195942,1.4701255708932877,3386.9380373954773
784384,0.0,1.0,13,5,-0.011375068686902523,3.164177656173706,1.4059597477316856,3394.72749209404
786432,0.0,1.0,13,5,-0.007168764423113316,4.494041100144386,1.4159575998783112,3402.8801848888397
788480,0.05,0.95,13,5,-0.007288916269317269,7.08411930501461,1.4526927098631859,3410.123013973236
790528,0.05,0.95,13,5,-0.00889122812077403,1.790645681321621,1.4630025923252106,3416.862890481949
792576,0.05,0.95,13,5,-0.007286186737474054,0.9949023462831974,1.5482106357812881,3423.753911972046
794624,0.1,0.95,13,5,0.0035649461206048727,28.97641283273697,1.4789037927985191,3431.56000995636
796672,0.35,0.85,13,5,0.00015866971807554364,51.93427264690399,1.3673408180475235,3438.0735902786255
798720,0.35,0.85,13,5,-0.014590405335184187,1.8624723181128502,1.5440074652433395,3446.23006772995
800768,0.3,0.9,13,5,8.922303095459938e-06,27.26629388332367,1.447668969631195,3454.08549952507
802816,0.15,0.95,13,5,-0.0045078592374920845,7.1702733635902405,1.5142168253660202,3624.500133752823
804864,0.15,0.95,13,5,-0.006122191320173442,4.124909311532974,1.3147691413760185,3632.415347337723
806912,0.0,1.0,13,5,-0.007019307813607156,4.24369677901268,1.4826172962784767,3639.4815168380737
808960,0.0,1.0,13,5,-0.0095775555819273,5.761114776134491,1.3076307475566864,3647.3800497055054
811008,0.15,0.9,13,5,-0.003470734867732972,37.262744426727295,1.4738709852099419,3654.437450647354
813056,0.2,0.85,13,5,-0.003718263120390475,29.134280920028687,1.5038180276751518,3662.284903526306
815104,0.2,0.85,13,5,-0.0032892029266804457,2.96203875541687,1.5109255015850067,3669.815111875534
817152,0.1,0.9,13,5,-0.006159189506433904,9.986142307519913,1.352263480424881,3677.1341228485107
819200,0.1,0.9,13,5,-0.008068805502261966,6.7707938849925995,1.492521844804287,3684.9106295108795
821248,0.1,0.9,13,5,-0.0070505348849110305,1.4787869937717915,1.374608650803566,3691.66646194458
823296,0.0,1.0,13,5,-0.0034215670311823487,11.588321179151535,1.454596720635891,3699.398916244507
825344,0.05,0.95,13,5,-0.0074059455073438585,7.102629363536835,1.5133178532123566,3707.8007941246033
827392,0.05,0.95,13,5,-0.012715406715869904,2.13373002409935,1.440832942724228,3716.296370267868
829440,0.0,1.0,13,5,-0.009560716745909303,0.9856088012456894,1.229718692600727,3723.6805803775787
831488,0.15,0.95,13,5,-0.0027892679208889604,31.224220633506775,1.4485749378800392,3730.159683227539
833536,0.2,0.9,13,5,-0.004068511305376887,7.337948054075241,1.3212618231773376,3738.1936836242676
835584,0.25,0.85,13,5,-0.0007730380748398602,54.88731586933136,1.1940194219350815,3745.1987681388855
837632,0.25,0.85,13,5,-0.010558690642938018,5.711736977100372,1.3328090384602547,3752.817562818527
839680,0.15,0.9,13,5,-0.0015312791801989079,29.167738795280457,1.2837188318371773,3760.483463525772
841728,0.15,0.85,13,5,-0.00768903736025095,30.6177476644516,1.2559725865721703,3767.6864924430847
843776,0.2,0.8,13,5,-0.002253798651508987,20.93414056301117,1.202835090458393,3775.5556859970093
845824,0.15,0.85,13,5,-0.006782710610423237,19.544052243232727,1.0913362726569176,3783.8785960674286
847872,0.05,0.95,13,5,-0.016426619258709252,1.1479740031063557,1.4480024054646492,3791.077053308487
849920,0.05,0.95,13,5,-0.008896070357877761,2.2367590367794037,1.3039333745837212,3798.542567253113
851968,0.1,0.95,13,5,-0.002667000109795481,40.40133786201477,1.3961292430758476,3805.7274005413055
854016,0.15,0.9,13,5,-0.005618279101327062,4.3261637687683105,1.4083432406187057,3813.786019563675
856064,0.1,0.9,13,5,-0.008801548567134887,12.036866307258606,1.2249776050448418,3821.297830104828
858112,0.2,0.9,13,5,-0.0011477029765956104,60.30174732208252,1.1288579255342484,3828.3245680332184
860160,0.2,0.9,13,5,-0.001768618996720761,29.161723852157593,1.256725586950779,3835.870530605316
862208,0.05,0.95,13,5,-0.0074023891356773674,6.038655608892441,1.403693526983261,3843.2125227451324
864256,0.15,0.9,13,5,-0.007490765769034624,6.358435332775116,1.3176622912287712,3851.0699768066406
866304,0.1,0.95,13,5,-0.007774695463012904,8.62556105852127,1.4286591187119484,3857.9107506275177
868352,0.0,1.0,13,5,-0.012498202500864863,0.724449273198843,1.3776576519012451,3866.090355873108
870400,0.0,1.0,13,5,-0.011841817700769752,1.7627551406621933,1.3472358956933022,3873.3995916843414
872448,0.0,1.0,13,5,-0.008775035006692633,4.325706884264946,1.3918528780341148,3880.3102679252625
874496,0.05,0.95,13,5,-0.0026306714862585068,11.26119515299797,1.4398684576153755,3888.2344884872437
876544,0.05,0.95,13,5,-0.011334770999383181,3.085136890411377,1.460723839700222,3894.8076915740967
878592,0.05,0.95,13,5,-0.006740067852661014,1.5751373246312141,1.2953705489635468,3902.612928390503
880640,0.05,0.95,13,5,-0.0050845387449953705,12.673095285892487,1.4333218187093735,3910.529354095459
882688,0.1,0.9,13,5,-0.0062787478673271835,5.51279990375042,1.4795610904693604,3919.0767619609833
884736,0.1,0.9,13,5,-0.00512695696670562,9.428411230444908,1.452076479792595,3926.5350637435913
886784,0.2,0.85,13,5,0.000513770617544651,45.12876343727112,1.379439190030098,3934.968404531479
888832,0.2,0.85,13,5,-0.006575675564818084,13.572915822267532,1.3916638121008873,3942.987484693527
890880,0.4,0.8,13,5,-0.0011117850663140416,43.449854493141174,1.388758048415184,3950.6737537384033
892928,0.5,0.75,13,5,-0.0027428122702986,11.876016229391098,1.1585297733545303,3959.0838103294373
894976,0.35,0.75,13,5,-0.005409692937973887,12.732396841049194,1.109601005911827,3966.670037984848
897024,0.2,0.85,13,5,-0.0035360881593078375,27.759671211242676,1.298106163740158,3973.6738674640656
899072,0.25,0.9,13,5,-0.0030367320869117975,29.079686284065247,1.2755536660552025,3981.1742899417877
901120,0.15,0.95,13,5,-0.007870707515394315,1.9361474439501762,1.339135818183422,3989.2843351364136
903168,0.15,0.95,13,5,0.012619207671377808,38.5814893245697,1.3792409673333168,3997.0720505714417
905216,0.05,0.95,13,5,-0.0008253848063759506,10.663912564516068,1.3439262360334396,4004.3244438171387
907264,0.05,0.95,13,5,-0.007099069422110915,4.778331398963928,1.2163723781704903,4011.880170106888
909312,0.0,1.0,13,5,-0.003436003054957837,7.090140014886856,1.146158441901207,4020.3640592098236
911360,0.0,1.0,13,5,-0.004039609688334167,2.651522509753704,1.2970128655433655,4028.4393894672394
913408,0.0,1.0,13,5,-0.006569711753400043,2.448408529162407,1.1428050473332405,4036.2809658050537
915456,0.2,0.9,12,5,0.0006345601286739111,21.42793494462967,1.3575523644685745,4043.981789827347
917504,0.2,0.9,12,5,-0.0082559785223566,2.9586286544799805,1.349218912422657,4051.3244893550873
919552,0.15,0.95,12,5,-0.008096274454146624,4.530548110604286,1.485387995839119,4058.3753547668457
921600,0.1,0.9,12,5,-7.690046913921833e-06,20.62190318107605,1.3320675417780876,4066.419374704361
923648,0.15,0.85,12,5,-0.0035055099870078266,6.753046929836273,1.2263799607753754,4074.752930164337
925696,0.2,0.9,12,5,-0.002682916965568438,13.484973967075348,1.3250170797109604,4082.7754328250885
927744,0.45,0.85,12,5,-0.002692133595701307,91.52336812019348,1.2285823002457619,4090.4992666244507
929792,0.25,0.95,12,5,-0.010209648578893393,1.9040339291095734,1.4251508861780167,4098.229411840439
931840,0.1,0.95,12,5,0.0016568235587328672,73.82842636108398,1.2522960603237152,4105.717461109161
933888,0.15,0.9,12,5,-0.0011498502863105386,25.221577763557434,1.4635395184159279,4112.118620157242
935936,0.05,0.95,12,5,-0.003368651494383812,11.804677665233612,1.390313558280468,4119.5223569869995
937984,0.1,0.9,12,5,-0.0033223468926735222,12.18208733201027,1.306651696562767,4127.058694601059
940032,0.1,0.9,12,5,-0.006600714637897909,11.497482240200043,1.451323613524437,4135.500154972076
942080,0.15,0.9,12,5,-0.005501684499904513,22.190040826797485,1.3113853335380554,4143.05871796608
944128,0.15,0.9,12,5,-0.009403531526913866,6.7274821400642395,1.1301192939281464,4149.865211248398
946176,0.15,0.9,12,5,-0.00198019779054448,14.977245897054672,1.2953207269310951,4157.609880924225
948224,0.1,0.9,12,5,-0.004107486485736445,21.36112767457962,1.296111561357975,4165.3604991436005
950272,0.1,0.9,12,5,-0.004336405545473099,5.442182630300522,1.2292958348989487,4173.372140169144
952320,0.0,1.0,12,5,-0.005913184490054846,4.149600833654404,1.3991116136312485,4179.9618628025055
954368,0.0,1.0,12,5,-0.005544902145629749,6.51041516661644,1.3943870812654495,4186.399453639984
956416,0.0,1.0,12,5,-0.005882952595129609,3.8179939091205597,1.3604016453027725,4193.384983062744
958464,0.25,0.9,13,5,0.0017529393662698567,95.40112400054932,1.225119560956955,4200.736402988434
960512,0.35,0.85,13,5,-0.004408960579894483,21.31149786710739,1.2508357986807823,4207.90446972847
962560,0.35,0.85,13,5,-0.0034402579185552895,43.457335114479065,1.398627519607544,4215.131568431854
964608,0.25,0.9,13,5,-0.007616878370754421,2.3378843143582344,1.3665318191051483,4222.8047704696655
966656,0.15,0.95,13,5,0.003150438016746193,10.809338718652725,1.165415458381176,4229.600660085678
968704,0.0,1.0,13,5,-0.0044687530607916415,5.646164298057556,1.3370077013969421,4236.914568901062
970752,0.0,1.0,13,5,-0.0017412848537787795,6.924081712961197,1.3304399698972702,4243.907414674759
972800,0.0,1.0,13,5,-0.00819424242945388,0.6810532566159964,1.393720991909504,4251.338540792465
974848,0.05,0.95,13,5,-0.0006605822709389031,10.340233951807022,1.4078549966216087,4258.505293369293
976896,0.05,0.95,13,5,-0.010354987811297178,3.11393204331398,1.3954566791653633,4265.123524427414
978944,0.1,0.9,13,5,-0.0009038328716997057,29.209390461444855,1.2705207169055939,4271.542241811752
980992,0.1,0.9,13,5,-0.01053862611297518,4.880942031741142,1.3855153992772102,4278.739426136017
983040,0.0,1.0,13,5,-0.012476380681619048,3.3847004771232605,1.4440321028232574,4286.1360766887665
985088,0.05,0.95,13,5,-0.004039218707475811,8.893483608961105,1.3751024156808853,4293.15429520607
987136,0.1,0.9,12,5,-0.005873702350072563,15.639213860034943,1.4505025297403336,4300.455297231674
989184,0.1,0.9,12,5,-0.0010385271161794662,14.383104741573334,1.264249600470066,4306.662100076675
991232,0.25,0.9,12,5,-0.0035113044432364404,24.315208733081818,1.3708144947886467,4312.513503074646
993280,0.2,0.95,12,5,-0.00610739437979646,6.313789755105972,1.2302260845899582,4318.65748167038
995328,0.2,0.95,12,5,-0.006237484165467322,4.002495318651199,1.3951322138309479,4326.467031955719
997376,0.0,1.0,12,5,-0.005981124006211758,2.56362234801054,1.25082578510046,4334.095315217972
999424,0.1,0.9,12,5,-0.0018434870871715248,16.020124316215515,1.3555030301213264,4341.581968545914
1001472,0.1,0.9,12,5,-0.014774638024391606,1.992853581905365,1.4470812901854515,4349.352442026138
